bhk,type,area,price,status,age,latitude,longitude
2,0.2,430,1.25,1,0.0,19.1373359,72.8231972
2,0.2,1070,0.81,1,0.0,18.97606277,73.05229187
1,0.0,335,0.175,0,0.0,19.43065643,72.96487427
1,0.2,535,0.2721,1,0.0,19.43065643,72.96487427
3,0.2,1180,4.75,1,0.0,19.0176223,72.8410461
2,0.2,1090,1.8,1,0.0,19.20705709,72.8674596
2,0.2,850,1.15,1,0.0,19.2929077,72.8568725
1,0.4,701,0.3099,0,1.0,19.1887328,72.8568291
1,0.4,701,0.3099,0,1.0,19.1887328,72.8568291
3,0.2,1525,3.25,1,0.0,19.1629911,72.9425413
2,0.2,965,0.85,1,0.0,19.0669273,72.8251977
3,0.2,1300,2.3,1,0.0,19.12381554,72.91261292
4,0.2,2500,4.4,0,0.0,19.20801926,72.81999969
1,0.2,655,0.5,1,0.0,19.072677,72.884874
2,0.2,950,3.4,1,0.0,19.0424922,72.8394557
1,0.2,560,0.21,1,0.0,19.29492895,72.8621032
3,0.2,939,2.58,0,0.0,19.178347,72.9506461
2,0.2,941,0.37,1,0.0,19.2443542,73.1260001
3,0.2,905,2.75,0,1.0,19.1174647,72.9091113
3,0.2,905,2.75,0,1.0,19.1174647,72.9091113
3,0.2,905,2.75,0,1.0,19.1174647,72.9091113
3,0.2,905,2.75,0,1.0,19.1174647,72.9091113
3,0.2,944,2.86,0,1.0,19.1174647,72.9091113
3,0.2,944,2.86,0,1.0,19.1174647,72.9091113
2,0.2,611,1.75,0,1.0,19.1174647,72.9091113
2,0.2,611,1.75,0,1.0,19.1174647,72.9091113
2,0.2,615,1.76,0,1.0,19.1174647,72.9091113
2,0.2,615,1.76,0,1.0,19.1174647,72.9091113
1,0.2,575,0.2379,0,1.0,18.96904755,72.82118225
2,0.2,735,0.32420000000000004,0,1.0,18.96904755,72.82118225
2,0.2,840,0.37060000000000004,0,1.0,18.96904755,72.82118225
1,0.2,540,0.2234,0,1.0,18.96904755,72.82118225
1,0.2,460,0.19030000000000002,0,1.0,18.96904755,72.82118225
1,0.2,490,0.2027,0,1.0,18.96904755,72.82118225
2,0.2,795,0.3507,0,1.0,18.96904755,72.82118225
1,0.2,530,0.2193,0,1.0,18.96904755,72.82118225
1,0.2,595,0.2462,0,1.0,18.96904755,72.82118225
2,0.2,755,0.3331,0,1.0,18.96904755,72.82118225
1,0.2,435,0.18,0,1.0,18.96904755,72.82118225
2,0.2,680,0.3,0,1.0,18.96904755,72.82118225
2,0.2,715,0.3154,0,1.0,18.96904755,72.82118225
2,0.2,780,0.34409999999999996,0,1.0,18.96904755,72.82118225
2,0.2,645,1.92,0,1.0,19.1676731,72.8499316
2,0.2,645,1.92,0,1.0,19.1676731,72.8499316
3,0.2,902,2.59,0,1.0,19.1676731,72.8499316
3,0.2,902,2.59,0,1.0,19.1676731,72.8499316
2,0.2,645,1.92,0,1.0,19.1676731,72.8499316
2,0.2,645,1.92,0,1.0,19.1676731,72.8499316
1,0.2,411,0.325,0,1.0,19.0192566,73.0946188
1,0.2,411,0.325,0,1.0,19.0192566,73.0946188
1,0.2,411,0.325,0,1.0,19.0192566,73.0946188
1,0.2,411,0.325,0,1.0,19.0192566,73.0946188
2,0.2,553,0.44,0,1.0,19.0192566,73.0946188
2,0.2,553,0.44,0,1.0,19.0192566,73.0946188
1,0.2,400,0.32,0,1.0,19.0192566,73.0946188
1,0.2,400,0.32,0,1.0,19.0192566,73.0946188
2,0.2,583,0.45,0,1.0,19.0192566,73.0946188
2,0.2,583,0.45,0,1.0,19.0192566,73.0946188
4,0.2,1150,2.8,0,0.0,19.1348756,72.8255505
2,0.2,1227,0.91,1,0.0,18.97606277,73.05229187
3,0.2,1152,0.88,1,0.0,18.97606277,73.05229187
4,0.2,1135,0.62,1,0.0,18.96904755,72.82118225
1,0.0,400,0.23,1,0.0,18.97606277,73.05229187
1,0.2,580,0.8,1,0.0,19.0965029,72.9119354
1,0.2,420,1.0,1,0.0,19.1111517,72.8428959
1,0.2,380,0.88,0,1.0,19.0960053,72.8449983
2,0.2,764,1.85,0,1.0,19.0960053,72.8449983
1,0.2,500,0.77,1,0.0,19.1262422,72.8394544
1,0.2,550,0.41409999999999997,0,0.0,19.26437,72.9683164
4,0.4,1490,1.8,1,0.0,19.4105795,72.825715
1,0.2,515,0.25,0,0.0,19.1638203,72.9947637
2,0.2,1100,1.0,0,0.0,19.0619406,72.8370007
1,0.2,685,0.45,1,0.0,19.2501254,73.1290417
1,0.2,450,0.41369999999999996,0,1.0,18.96904755,72.82118225
2,0.2,650,0.5799,0,1.0,18.96904755,72.82118225
1,0.2,651,0.2,1,0.0,19.141545,72.812724
3,0.2,1980,1.75,1,0.0,19.1443882,72.95068359
3,0.2,1750,5.75,1,0.0,19.1142382,72.9078275
1,0.2,650,0.2762,1,0.0,19.06469154,73.12929535
2,0.2,1000,0.685,1,0.0,19.039094,73.0647296
1,0.2,690,0.62,0,0.0,18.9980546,73.1270955
1,0.0,400,0.18,1,0.0,19.1578306,73.2358918
2,0.2,1017,1.59,0,0.0,19.1662976,72.8385558
2,0.2,1265,1.55,1,0.0,19.2556397,72.9734021
1,0.2,700,0.37,0,0.0,18.96904755,72.82118225
1,0.2,625,0.21899999999999997,1,0.0,19.0249958,73.09351349
3,0.2,1350,2.1,1,0.0,19.2532098,72.9797244
1,0.2,675,0.28,1,0.0,19.010498,72.8444824
1,0.2,700,0.2851,1,0.0,19.010498,72.8444824
1,0.2,700,0.2851,1,0.0,19.010498,72.8444824
1,0.2,770,0.42,1,0.0,19.0209901,72.8480421
3,0.2,1062,0.75,1,0.0,18.96904755,72.82118225
3,0.2,1360,2.7,1,0.0,19.100824,72.915184
1,0.2,500,0.276,0,0.0,19.0560252,72.8909651
2,0.2,1100,1.99,1,0.0,19.0662841,72.8942871
2,0.2,650,2.62,0,0.0,18.974927,72.826197
1,0.2,651,0.2,1,0.0,19.141545,72.812724
2,0.2,1090,1.16,1,0.0,19.2810777,72.867733
2,0.2,989,0.37,1,0.0,18.96904755,72.82118225
1,0.0,275,0.45,1,0.0,19.1085848,72.8690029
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
3,0.2,1400,1.4,1,0.0,19.2362564,72.9701386
2,0.2,1152,0.84,1,0.0,18.97606277,73.05229187
2,0.2,800,2.5,1,0.0,19.1168306,72.894955
2,0.2,672,1.03,1,1.0,19.281502,72.954154
1,0.2,330,0.49979999999999997,1,1.0,19.281502,72.954154
1,0.2,343,0.5195000000000001,1,1.0,19.281502,72.954154
2,0.2,659,1.01,1,1.0,19.281502,72.954154
2,0.2,489,0.7498,1,1.0,19.281502,72.954154
2,0.2,505,0.7744,1,1.0,19.281502,72.954154
2,0.2,973,0.3,0,0.0,18.96904755,72.82118225
2,0.2,1000,2.75,1,0.0,19.1168306,72.894955
3,0.2,875,0.5,1,0.0,19.441267,72.8192617
2,0.2,498,0.6999,0,1.0,19.2215607,72.9661429
1,0.2,650,0.38,1,0.0,19.0451377,72.9117941
2,0.2,1145,0.75,1,0.0,19.03038936,73.10541538
1,0.2,575,0.6,1,0.0,19.1918356,72.9911504
3,0.2,1300,3.19,1,0.0,19.1842581,72.8559237
1,0.2,670,0.265,1,0.0,19.0749197,72.9852087
2,0.2,1150,0.59,1,0.0,19.0203821,72.8494282
2,0.2,1100,0.7998999999999999,1,0.0,32.0205307,78.07324219
1,0.2,700,0.4899,1,0.0,19.3573759,72.8571302
1,0.2,695,0.342,0,0.0,19.441553,72.808932
5,0.2,2920,12.0,1,0.0,19.1065903,72.8339686
2,0.2,980,0.4597,1,0.0,18.96904755,72.82118225
2,0.2,1150,1.75,1,0.0,19.0298771,73.0122341
2,0.2,978,1.9,1,0.0,19.1688116,72.9387734
1,0.2,565,0.195,1,0.0,19.4559539,72.816975
2,0.2,850,0.4,1,0.0,19.4152073,72.8062855
1,0.2,298,0.27,0,1.0,19.246275,72.8714636
1,0.2,298,0.27,0,1.0,19.246275,72.8714636
1,0.2,313,0.2756,0,1.0,19.246275,72.8714636
1,0.2,313,0.2756,0,1.0,19.246275,72.8714636
1,0.2,298,0.27,0,1.0,19.246275,72.8714636
1,0.2,298,0.27,0,1.0,19.246275,72.8714636
1,0.2,600,0.18,0,0.0,19.04285602,72.84660546
2,0.2,676,1.5,0,0.0,19.137407,72.932575
1,0.2,750,0.84,1,0.0,18.96904755,72.82118225
1,0.2,650,1.34,1,0.0,19.12962927,72.93401721
2,0.2,964,0.545,1,0.0,19.168928,73.111934
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,650,0.39,1,0.0,19.0696634,73.0150731
2,0.2,425,0.21539999999999998,1,0.0,19.2633597,72.86648308
2,0.2,935,0.445,1,0.0,19.1483216,72.9318825
1,0.2,450,0.89,1,0.0,18.96904755,72.82118225
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
3,0.2,1655,2.55,1,0.0,19.1145423,72.8986711
1,0.2,512,0.65,1,0.0,18.97606277,73.05229187
3,0.2,1275,0.6999,1,0.0,19.4055805,72.82638
2,0.2,854,1.55,1,0.0,19.0778523,72.8435396
2,0.2,830,0.5661,1,0.0,18.96904755,72.82118225
1,0.2,540,1.0,1,0.0,19.0996704,72.9102783
2,0.2,1080,1.9,1,0.0,19.1929483,72.83652725
1,0.2,660,0.51,0,0.0,19.1896972,72.8450927
2,0.2,790,3.75,1,0.0,18.9957525,72.8252616
1,0.2,660,0.71,1,0.0,19.1638203,72.9947637
1,0.2,550,0.36,0,0.0,19.1733763,73.2358658
1,0.2,671,0.43,0,0.0,18.96904755,72.82118225
1,0.2,506,0.243,0,0.0,18.96904755,72.82118225
2,0.2,1230,1.35,1,0.0,19.2802431,72.8840376
1,0.2,475,2.75,0,0.0,32.0205307,78.07324219
1,0.2,600,0.95,1,0.0,19.1657933,72.8373653
2,0.2,850,0.595,1,0.0,19.3693951,72.8270983
1,0.2,600,2.35,1,0.0,19.076383,72.832935
1,0.2,395,0.5599000000000001,1,0.0,19.3153066,72.8565372
1,0.2,496,0.15,1,0.0,18.96904755,72.82118225
1,0.2,525,0.21,0,0.0,19.43065643,72.96487427
1,0.0,405,0.17,0,0.0,19.43065643,72.96487427
3,0.2,1090,1.1,1,0.0,19.2955457,72.8613063
2,0.2,658,1.3,1,0.0,19.115962,72.860019
1,0.2,475,0.175,1,0.0,18.96904755,72.82118225
1,0.2,600,0.22,0,0.0,18.96904755,72.82118225
3,0.2,1800,3.6,1,0.0,19.103307,72.839636
2,0.2,1250,0.89,1,0.0,19.0090778,73.0165468
1,0.2,800,0.55,1,0.0,19.1014566,72.8444954
2,0.2,528,0.2419,1,1.0,18.96904755,72.82118225
2,0.2,528,0.2419,1,1.0,18.96904755,72.82118225
1,0.2,276,0.14,1,1.0,18.96904755,72.82118225
1,0.2,276,0.14,1,1.0,18.96904755,72.82118225
2,0.2,528,0.2419,1,1.0,18.96904755,72.82118225
2,0.2,528,0.2419,1,1.0,18.96904755,72.82118225
1,0.2,276,0.14,1,1.0,18.96904755,72.82118225
1,0.2,276,0.14,1,1.0,18.96904755,72.82118225
2,0.2,870,1.45,1,0.0,19.1932983,72.852478
1,0.2,464,1.25,1,0.0,19.2094865,72.8387265
2,0.2,1070,0.88,0,0.0,19.2807137,72.8789432
1,0.2,600,0.21,1,0.0,19.2522346,73.1313504
1,0.2,500,1.3,1,0.0,19.0,72.86000061
1,0.2,638,0.255,1,0.0,19.2142918,73.1973035
2,0.2,700,0.25,1,0.0,19.2522346,73.1313504
1,0.2,780,0.85,1,0.0,19.1163544,72.8587602
1,0.2,650,0.759,1,0.0,19.2021872,72.9635234
1,0.2,610,0.52,1,0.0,18.97606277,73.05229187
1,0.2,550,0.34,1,0.0,19.4047922,72.8233731
2,0.2,909,0.6,1,0.0,19.1930146,72.8359178
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,640,0.23,1,0.0,18.96904755,72.82118225
1,0.2,640,0.23,1,0.0,18.96904755,72.82118225
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,1200,0.32,0,0.0,19.0028997,73.1222014
1,0.2,640,0.23,1,0.0,18.96904755,72.82118225
1,0.2,1200,0.32,0,0.0,19.0028997,73.1222014
1,0.2,1200,0.32,0,0.0,19.0028997,73.1222014
1,0.2,1200,0.32,0,0.0,19.0028997,73.1222014
1,0.2,1200,0.32,0,0.0,19.0028997,73.1222014
2,0.2,1075,0.51,1,0.0,19.0560252,72.8909651
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,650,2.0,1,0.0,19.141545,72.812724
3,0.2,1925,9.0,1,0.0,19.019344,72.830121
1,0.2,630,0.25,1,0.0,18.7991,73.3266939
1,0.2,650,0.2,1,0.0,19.141545,72.812724
1,0.2,729,0.41,1,0.0,18.9897632,73.1224526
1,0.2,651,0.2,1,0.0,19.141545,72.812724
2,0.2,1037,1.3,1,0.0,19.2060067,72.9914046
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,650,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
3,0.2,1300,3.99,1,0.0,19.0327148,72.8458862
2,0.2,670,1.05,1,0.0,19.2059803,72.86605835
1,0.2,650,0.2,1,0.0,19.141545,72.812724
1,0.2,650,0.2,1,0.0,19.141545,72.812724
1,0.2,650,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,650,0.2,1,0.0,19.141545,72.812724
2,0.2,670,0.18,1,0.0,18.9933863,72.8241498
1,0.2,729,0.42,1,0.0,18.9897632,73.1224526
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,650,0.2,1,0.0,19.141545,72.812724
1,0.2,650,0.2,1,0.0,19.141545,72.812724
1,0.2,650,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,675,0.48,1,0.0,18.96904755,72.82118225
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
2,0.2,900,1.95,0,0.0,19.2059803,72.86605835
1,0.2,650,0.2,1,0.0,19.141545,72.812724
1,0.2,650,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
2,0.2,900,1.6,1,0.0,19.202183,72.815331
1,0.2,602,0.34,1,0.0,19.0043097,73.1239295
1,0.2,1111,1.11,1,0.0,19.1990992,72.8588192
4,0.2,2000,12.0,1,0.0,19.08202362,72.83774567
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.0,375,0.11810000000000001,1,0.0,19.1638412,72.9469928
1,0.2,400,0.125,1,0.0,19.1638412,72.9469928
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,650,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
3,0.2,3300,12.0,1,0.0,18.99610079,72.82636894
1,0.2,650,0.2,1,0.0,19.141545,72.812724
2,0.2,1134,0.75,1,0.0,19.06469154,73.12929535
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
2,0.2,715,1.65,1,0.0,19.1074829,72.8604736
2,0.2,715,1.65,1,0.0,19.1074829,72.8604736
2,0.2,715,1.65,1,0.0,19.1074829,72.8604736
2,0.2,715,1.65,1,0.0,19.1074829,72.8604736
2,0.2,715,1.65,1,0.0,19.1074829,72.8604736
2,0.2,715,1.65,1,0.0,19.1074829,72.8604736
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
4,0.2,1700,0.87,1,0.0,19.4122028,72.83133787
1,0.2,550,0.25,1,0.0,18.96904755,72.82118225
2,0.2,660,1.6,1,0.0,19.174148,72.957924
2,0.2,850,2.25,1,0.0,19.1271442,72.8621616
1,0.2,651,0.2,1,0.0,19.141545,72.812724
2,0.2,800,0.32,1,0.0,19.2070325,72.8784511
1,0.2,650,0.2,1,0.0,19.141545,72.812724
2,0.2,1380,0.55,1,0.0,18.96904755,72.82118225
2,0.2,995,0.38,0,0.0,18.96904755,72.82118225
2,0.0,421,0.92,1,0.0,19.1068027,72.8661592
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,672,0.5,1,0.0,19.0466822,72.8653401
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,650,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,533,0.88,1,0.0,19.1200677,72.9118881
1,0.2,651,0.2,1,0.0,19.141545,72.812724
2,0.2,653,1.5,0,0.0,19.10298157,73.00722504
2,0.2,653,1.5,0,0.0,19.10298157,73.00722504
2,0.2,653,1.5,0,0.0,19.10298157,73.00722504
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,700,0.89,1,0.0,19.16180611,72.85758972
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
2,0.2,770,1.8,1,0.0,19.0646972,72.91333
2,0.2,770,1.8,1,0.0,19.0646972,72.91333
2,0.2,770,1.8,1,0.0,19.0646972,72.91333
2,0.2,770,1.8,1,0.0,19.0646972,72.91333
2,0.2,770,1.8,1,0.0,19.0646972,72.91333
2,0.2,770,1.8,1,0.0,19.0646972,72.91333
2,0.2,770,1.8,1,0.0,19.0646972,72.91333
2,0.2,770,1.8,1,0.0,19.0646972,72.91333
2,0.2,770,1.8,1,0.0,19.0646972,72.91333
2,0.2,770,1.8,1,0.0,19.0646972,72.91333
2,0.2,770,1.8,1,0.0,19.0646972,72.91333
2,0.2,770,1.8,1,0.0,19.0646972,72.91333
2,0.2,770,1.8,1,0.0,19.0646972,72.91333
2,0.2,770,1.8,1,0.0,19.0646972,72.91333
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
2,0.2,1005,0.82,1,0.0,19.002231,73.1202372
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
2,0.2,771,1.75,1,0.0,19.20801926,72.81999969
2,0.2,771,1.75,1,0.0,19.20801926,72.81999969
2,0.2,771,1.75,1,0.0,19.20801926,72.81999969
2,0.2,771,1.75,1,0.0,19.20801926,72.81999969
2,0.2,771,1.75,1,0.0,19.20801926,72.81999969
2,0.2,771,1.75,1,0.0,19.20801926,72.81999969
2,0.2,771,1.75,1,0.0,19.20801926,72.81999969
2,0.2,771,1.75,1,0.0,19.20801926,72.81999969
2,0.2,771,1.75,1,0.0,19.20801926,72.81999969
2,0.2,771,1.75,1,0.0,19.20801926,72.81999969
2,0.2,771,1.75,1,0.0,19.20801926,72.81999969
2,0.2,771,1.75,1,0.0,19.20801926,72.81999969
2,0.2,771,1.75,1,0.0,19.20801926,72.81999969
2,0.2,771,1.75,1,0.0,19.20801926,72.81999969
2,0.2,771,1.75,1,0.0,19.20801926,72.81999969
2,0.2,771,1.75,1,0.0,19.20801926,72.81999969
1,0.2,651,0.2,1,0.0,19.141545,72.812724
3,0.2,1925,9.0,1,0.0,19.019344,72.830121
3,0.2,1200,5.5,0,0.0,19.04310608,72.8404541
3,0.2,1200,5.3,0,0.0,19.04310608,72.8404541
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,800,1.35,1,0.0,19.04878044,72.90586853
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,800,1.35,1,0.0,19.04878044,72.90586853
1,0.2,800,1.35,1,0.0,19.04878044,72.90586853
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.0,675,0.48,1,0.0,18.96904755,72.82118225
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,650,0.2,1,0.0,19.141545,72.812724
1,0.2,650,0.2,1,0.0,19.141545,72.812724
1,0.2,650,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,670,0.495,0,0.0,18.98057,73.0312281
1,0.2,651,0.2,1,0.0,19.141545,72.812724
3,0.2,2250,13.0,1,0.0,18.96904755,72.82118225
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,500,0.18,0,0.0,18.96904755,72.82118225
2,0.2,700,0.27,0,0.0,18.96904755,72.82118225
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,670,0.28,1,0.0,19.06469154,73.12929535
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
2,0.2,860,0.38,1,0.0,19.1629761,72.8326318
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
2,0.2,775,0.27,1,0.0,19.0880195,72.8415583
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,650,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.0,310,0.75,1,0.0,19.12381554,72.91261292
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,575,0.97,1,0.0,19.146657,72.934772
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,665,0.2785,1,0.0,19.1377926,72.8300824
3,0.2,1115,0.66,1,0.0,18.4925579,73.7919829
1,0.2,650,0.36,1,0.0,18.96904755,72.82118225
1,0.2,651,0.2,1,0.0,19.141545,72.812724
2,0.2,750,0.56,1,0.0,18.96904755,72.82118225
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
2,0.2,960,0.4,1,0.0,18.96904755,72.82118225
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
1,0.2,651,0.2,1,0.0,19.141545,72.812724
